"facility.id","year","facility.name","city","state","zip","region","census","n.discharge","cost.charge.ratio","wage.index","rural","dsh","ownership","teaching","teaching.yn","freestanding","population.severity","bedsores.v1","bedsores.v2","cauti","readmit30","falls","cdi","home","pt.flu","functional","hc.flu","mspb","cauti.grade","readmit30.grade","cdi.grade","home.grade","cauti.good","readmit30.good","cdi.good","home.good"
"460009",2017,"UNIVERSITY OF UTAH HOSPITALS AND CLINICS","SALT LAKE CITY","UT","84132","8",8,256,0.49,0.95,0,0.19,"G",0.12,1,0,1.23,0.6,NA,1.73,13.65,NA,1.77,NA,100,NA,100,NA,"No Different than the National Benchmark","Worse than the National Rate","No Different than the National Benchmark",NA,0,0,0,NA
"460009",2018,"UNIVERSITY OF UTAH HOSPITALS AND CLINICS","SALT LAKE CITY","UT","84132","8",8,269,0.5,0.96,0,0.17,"G",0.06,1,0,1.27,NA,0.7,2.06,NA,0,1.46,60.26,NA,100,NA,1.1,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Worse than the National Rate",0,NA,0,0
"460010",2016,"INTERMOUNTAIN MEDICAL CENTER","MURRAY","UT","84157","8",8,100,0.41,0.95,0,0.12,"N",0,0,0,1.37,2.4,NA,NA,12.63,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"460010",2017,"INTERMOUNTAIN MEDICAL CENTER","MURRAY","UT","84157","8",8,93,0.36,0.95,0,0.18,"N",0,0,0,1.44,0.6,NA,NA,12.48,NA,1.8,NA,98.7,NA,100,NA,NA,"Better than the National Rate","No Different than the National Benchmark",NA,NA,1,0,NA
"460010",2018,"INTERMOUNTAIN MEDICAL CENTER","MURRAY","UT","84157","8",8,88,0.32,0.96,0,0.21,"N",0,0,0,1.4,NA,0.4,NA,NA,0,2.65,64.45,NA,100,NA,1.06,NA,NA,"Worse than the National Benchmark","No Different than the National Rate",NA,NA,0,0
"460021",2016,"DIXIE REGIONAL MEDICAL CENTER","ST GEORGE","UT","84770","8",8,173,0.74,0.96,0,0.07,"N",0,0,0,1.19,0.7,NA,NA,12.13,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"460021",2017,"DIXIE REGIONAL MEDICAL CENTER","ST GEORGE","UT","84770","8",8,130,0.67,0.96,0,0.1,"N",0,0,0,1.22,NA,NA,1.98,13.43,NA,2.25,NA,NA,NA,100,NA,"No Different than the National Benchmark","No Different than the National Rate","No Different than the National Benchmark",NA,0,0,0,NA
"460021",2018,"DIXIE REGIONAL MEDICAL CENTER","ST GEORGE","UT","84770","8",8,133,0.62,0.95,0,0.1,"N",0,0,0,1.34,NA,0,NA,NA,0.4,0,65.55,NA,100,NA,1.09,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"460041",2016,"DAVIS HOSPITAL MEDICAL CTR","LAYTON","UT","84041","8",8,62,0.75,0.92,0,0.18,"P",0,0,0,1,1.6,NA,NA,13.36,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"460041",2017,"DAVIS HOSPITAL MEDICAL CTR","LAYTON","UT","84041","8",8,51,0.71,0.92,0,0.2,"P",0,0,0,0.99,0,NA,NA,13.21,NA,NA,NA,100,NA,100,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"460041",2018,"DAVIS HOSPITAL MEDICAL CTR","LAYTON","UT","84041","8",8,45,0.79,0.91,0,0.01,"P",0,0,0,0.96,NA,0,NA,NA,0,NA,67.86,NA,100,NA,0.86,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1
"460047",2016,"ST MARKS HOSPITAL","SALT LAKE CITY","UT","84124","8",8,147,0.4,0.95,0,0.03,"P",0,0,0,1.23,1.5,NA,NA,12.18,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"460047",2017,"ST MARKS HOSPITAL","SALT LAKE CITY","UT","84124","8",8,152,0.39,0.95,0,0.03,"N",0,0,0,1.29,NA,NA,NA,12.69,NA,NA,NA,NA,NA,91,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"460047",2018,"ST MARKS HOSPITAL","SALT LAKE CITY","UT","84124","8",8,185,0.36,0.96,0,0.04,"N",0,0,0,1.23,NA,0,NA,NA,0,4.56,63.41,NA,98.9,NA,1.1,NA,NA,"Worse than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"460051",2016,"JORDAN VALLEY MEDICAL CENTER","WEST JORDAN","UT","84088","8",8,92,0.67,0.95,0,0.01,"N",0,0,0,1.24,0.8,NA,NA,12.97,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"460051",2017,"JORDAN VALLEY MEDICAL CENTER","WEST JORDAN","UT","84088","8",8,107,0.6,0.95,0,0.07,"N",0,0,0,1.26,0.7,NA,NA,12.97,NA,NA,NA,93.3,NA,97,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"460051",2018,"JORDAN VALLEY MEDICAL CENTER","WEST JORDAN","UT","84088","8",8,110,0.59,0.96,0,0.11,"N",0,0,0,1.17,NA,0,NA,NA,0,NA,62.87,NA,100,NA,1.19,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0
"463025",2016,"HEALTHSOUTH REHABILITATION HOSPITAL OF UTAH","SANDY","UT","84094","8",8,455,0.62,0.95,0,0.03,"N",0,0,1,1.24,0.5,NA,NA,11.59,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"463025",2017,"HEALTHSOUTH REHABILITATION HOSPITAL OF UTAH","SANDY","UT","84094","8",8,562,0.58,0.95,0,0.02,"N",0,0,1,1.2,0.6,NA,NA,12.22,NA,0.89,NA,95.2,NA,89,NA,NA,"Better than the National Rate","No Different than the National Benchmark",NA,NA,1,0,NA
"463025",2018,"HEALTHSOUTH REHABILITATION HOSPITAL OF UTAH","SANDY","UT","84094","8",8,547,0.53,0.96,0,0.03,"P",0,0,1,1.2,NA,1,NA,NA,0,0.7,65.96,NA,99.7,NA,1.05,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"463027",2016,"NORTHERN UTAH REHABILITATION HOSPITAL","SOUTH OGDEN","UT","84403","8",9,56,0.34,0.92,0,0,"P",0,0,1,1.32,2.8,NA,NA,12.91,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"463027",2017,"NORTHERN UTAH REHABILITATION HOSPITAL","SOUTH OGDEN","UT","84403","8",9,288,0.34,0.92,0,0,"P",0,0,1,1.3,1.2,NA,NA,12.97,NA,0.44,NA,92,NA,99,NA,NA,"Better than the National Rate","No Different than the National Benchmark",NA,NA,1,0,NA
"463027",2018,"NORTHERN UTAH REHABILITATION HOSPITAL","SOUTH OGDEN","UT","84403","8",9,363,0.76,0.91,0,0.11,"P",0,0,1,1.26,NA,1.2,NA,NA,0,0.37,65.96,NA,100,NA,1.06,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"470003",2016,"THE UNIVERSITY OF VERMONT MEDICAL CENTER INPATIENT","COLCHESTER","VT","5446","1",1,303,0.7,1.01,0,0.2,"N",0,0,0,1.2,0.9,NA,NA,12.49,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"470003",2017,"THE UNIVERSITY OF VERMONT MEDICAL CENTER INPATIENT","COLCHESTER","VT","5446","1",1,375,0.51,1.02,0,0.18,"N",0,0,0,1.17,0.2,NA,0.82,12.73,NA,1.6,NA,94.7,NA,65,NA,"No Different than the National Benchmark","Better than the National Rate","No Different than the National Benchmark",NA,0,1,0,NA
"470003",2018,"THE UNIVERSITY OF VERMONT MEDICAL CENTER INPATIENT","COLCHESTER","VT","5446","1",1,350,0.51,1.03,0,0.2,"N",0,0,0,1.14,NA,0.2,0.72,NA,0,0.49,63,NA,99,NA,0.96,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Worse than the National Rate",0,NA,0,0
"471302",2016,NA,NA,NA,NA,NA,1,98,0.51,0.95,1,0.06,"N",0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471302",2017,NA,NA,NA,NA,NA,1,145,0.66,0.97,1,0.08,"N",0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471302",2018,NA,NA,NA,NA,NA,1,138,0.54,0.96,1,0.1,"N",0,0,0,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490001",2016,"REGIONAL REHAB CENTER OF NORTON COMMUNITY HOSPITAL","NORTON","VA","24273","3",3,152,0.33,0.76,1,0.15,"N",0,0,0,1.26,0,NA,NA,13.31,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"490001",2017,"REGIONAL REHAB CENTER OF NORTON COMMUNITY HOSPITAL","NORTON","VA","24273","3",3,139,0.33,0.76,1,0.15,"N",0,0,0,1.29,0,NA,NA,13.02,NA,NA,NA,100,NA,96,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"490001",2018,"REGIONAL REHAB CENTER OF NORTON COMMUNITY HOSPITAL","NORTON","VA","24273","3",3,143,0.32,0.76,1,0.13,"N",0,0,0,1.32,NA,0,NA,NA,0,3.86,74.53,NA,99.3,NA,0.96,NA,NA,"Worse than the National Benchmark","Better than the National Rate",NA,NA,0,1
"490005",2016,"WINCHESTER REHABILITATION CTR","WINCHESTER","VA","22601","3",3,336,0.82,0.89,0,0.11,"N",0,0,0,1.12,0,NA,NA,13.42,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"490005",2017,"WINCHESTER REHABILITATION CTR","WINCHESTER","VA","22601","3",3,440,0.67,0.87,0,0.11,"N",0,0,0,1,0,NA,0,13.93,NA,1.11,NA,89.2,NA,100,NA,"No Different than the National Benchmark","Worse than the National Rate","No Different than the National Benchmark",NA,0,0,0,NA
"490005",2018,"WINCHESTER REHABILITATION CTR","WINCHESTER","VA","22601","3",3,302,0.48,0.84,0,0.12,"N",0,0,0,1.11,NA,0,1.51,NA,0,0.67,61.96,NA,100,NA,0.97,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Worse than the National Rate",0,NA,0,0
"490007",2016,"SENTARA NORFOLK GENERAL HOSP","NORFOLK","VA","23507","3",3,135,0.51,0.92,0,0.24,"N",0.35,1,0,1.17,0.6,NA,NA,13.15,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"490007",2017,"SENTARA NORFOLK GENERAL HOSP","NORFOLK","VA","23507","3",3,144,0.46,0.92,0,0.26,"N",0.35,1,0,1.23,0,NA,NA,12.61,NA,2.59,NA,100,NA,86,NA,NA,"Better than the National Rate","No Different than the National Benchmark",NA,NA,1,0,NA
"490007",2018,"SENTARA NORFOLK GENERAL HOSP","NORFOLK","VA","23507","3",3,116,0.44,0.9,0,0.19,"N",0.35,1,0,1.23,NA,0,NA,NA,0,0.49,66.51,NA,100,NA,0.84,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"490017",2016,"MARYVIEW CENTER FOR PHYSICAL REHABILITATION","PORTSMOUTH","VA","23707","3",3,178,0.56,0.92,0,0.24,"N",0,0,0,1.21,0.6,NA,NA,12.25,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"490017",2017,"MARYVIEW CENTER FOR PHYSICAL REHABILITATION","PORTSMOUTH","VA","23707","3",3,167,0.59,0.92,0,0.16,"N",0,0,0,1.16,0.4,NA,NA,13.26,NA,NA,NA,98.8,NA,98,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"490017",2018,"MARYVIEW CENTER FOR PHYSICAL REHABILITATION","PORTSMOUTH","VA","23707","3",3,137,0.61,0.9,0,0.16,"N",0,0,0,1.31,NA,1.1,NA,NA,0,0.71,56.47,NA,100,NA,1.06,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"490018",2016,"AUGUSTA HEALTH","FISHERSVILLE","VA","22939","3",3,35,0.99,0.8,0,0.06,"N",0,0,0,1.31,0,NA,NA,12.99,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"490018",2017,"AUGUSTA HEALTH","FISHERSVILLE","VA","22939","3",3,52,1.02,0.83,0,0.08,"N",0,0,0,1.15,0,NA,NA,13.18,NA,NA,NA,96.7,NA,84,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"490018",2018,"AUGUSTA HEALTH","FISHERSVILLE","VA","22939","3",3,47,1.02,0.85,0,0.12,"N",0,0,0,1.06,NA,0,NA,NA,1.2,NA,64.4,NA,100,NA,0.98,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0
"490021",2016,"VIRGINIA BAPTIST HOSPITAL","LYNCHBURG","VA","24503","3",3,163,0.64,0.88,0,0.14,"N",0,0,0,1.27,0.5,NA,NA,12.46,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"490021",2017,"VIRGINIA BAPTIST HOSPITAL","LYNCHBURG","VA","24503","3",3,187,0.59,0.89,0,0.12,"N",0,0,0,1.32,0,NA,NA,12.41,NA,0.58,NA,65.3,NA,97,NA,NA,"Better than the National Rate","No Different than the National Benchmark",NA,NA,1,0,NA
"490021",2018,"VIRGINIA BAPTIST HOSPITAL","LYNCHBURG","VA","24503","3",3,175,0.51,0.92,0,0.11,"N",0,0,0,1.43,NA,0,NA,NA,0,1.17,72.2,NA,98.9,NA,0.97,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"490024",2016,"CARILION CLINIC REHABILITATION","ROANOKE","VA","24013","3",3,188,0.74,0.92,0,0.28,"N",0,0,0,1.25,0.4,NA,NA,12.81,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"490024",2017,"CARILION CLINIC REHABILITATION","ROANOKE","VA","24013","3",3,176,0.59,0.92,0,0.31,"N",0,0,0,1.25,0.3,NA,1.97,13.64,NA,1.64,NA,100,NA,68,NA,"No Different than the National Benchmark","Worse than the National Rate","No Different than the National Benchmark",NA,0,0,0,NA
"490024",2018,"CARILION CLINIC REHABILITATION","ROANOKE","VA","24013","3",3,237,0.56,0.9,0,0.41,"N",0,0,0,1.21,NA,0,3.87,NA,0,1.33,65.83,NA,100,NA,1.07,"Worse than the National Benchmark",NA,"No Different than the National Benchmark","Better than the National Rate",0,NA,0,1
"490032",2016,"VCUHS","RICHMOND","VA","23298","3",3,241,0.62,0.96,0,0.39,"G",0.11,1,0,1.14,0.8,NA,NA,12.26,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"490032",2017,"VCUHS","RICHMOND","VA","23298","3",3,218,0.6,0.96,0,0.28,"G",0.11,1,0,1.24,0.7,NA,0.57,13.5,NA,1.13,NA,97,NA,95,NA,"No Different than the National Benchmark","No Different than the National Rate","No Different than the National Benchmark",NA,0,0,0,NA
"490032",2018,"VCUHS","RICHMOND","VA","23298","3",3,206,0.55,0.93,0,0.29,"G",0.11,1,0,1.18,NA,1.1,0.52,NA,0,0.44,65.88,NA,99.2,NA,1.13,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Better than the National Rate",0,NA,0,1
"490038",2016,"SMYTH COUNTY COMMUNITY HOSPITAL","MARION","VA","24354","3",3,89,0.33,0.76,1,0.11,"N",0,0,0,1.26,1.1,NA,NA,13.21,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"490038",2017,"SMYTH COUNTY COMMUNITY HOSPITAL","MARION","VA","24354","3",3,96,0.37,0.76,1,0.07,"N",0,0,0,1.22,2.8,NA,NA,13.77,NA,NA,NA,100,NA,98,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"490038",2018,"SMYTH COUNTY COMMUNITY HOSPITAL","MARION","VA","24354","3",3,91,0.41,0.76,1,0.13,"N",0,0,0,1.15,NA,0,NA,NA,0,NA,60.06,NA,100,NA,1.02,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0
"490048",2016,"LEWIS GALE MEDICAL CENTER","SALEM","VA","24153","3",3,450,0.34,0.92,0,0.06,"P",0,0,0,1.26,0.3,NA,NA,13.57,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"490048",2017,"LEWIS-GALE MEDICAL CENTER","SALEM","VA","24153","3",3,467,0.15,0.92,0,0.08,"P",0,0,0,1.23,0.4,NA,0.4,14.12,NA,3.58,NA,98.2,NA,82,NA,"No Different than the National Benchmark","Worse than the National Rate","Worse than the National Benchmark",NA,0,0,0,NA
"490048",2018,"LEWIS-GALE MEDICAL CENTER","SALEM","VA","24153","3",3,404,0.34,0.9,0,0.07,"N",0,0,0,1.26,NA,0.2,1.45,NA,0.2,1.56,65.5,NA,100,NA,1.01,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Better than the National Rate",0,NA,0,1
"490050",2016,"VIRGINIA HOSPITAL CENTER","ARLINGTON","VA","22205","3",3,302,0.74,1.04,0,0.05,"N",0,0,0,1.19,2.6,NA,NA,12.47,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"490050",2017,"VIRGINIA HOSPITAL CENTER","ARLINGTON","VA","22205","3",3,297,0.71,1.04,0,0.07,"N",0,0,0,1.18,0.8,NA,NA,13.73,NA,1.56,NA,94.2,NA,99,NA,NA,"Worse than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"490050",2018,"VIRGINIA HOSPITAL CENTER","ARLINGTON","VA","22205","3",3,312,0.68,1.03,0,0.09,"N",0,0,0,1.15,NA,0.6,NA,NA,0,NA,71.54,NA,99.7,NA,0.91,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1
"490057",2016,"SENTARA VIRGINIA BEACH GENERAL","VIRGINIA BEACH","VA","23454","3",3,102,0.43,0.92,0,0.05,"N",0,0,0,1.21,1,NA,NA,13.23,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"490057",2017,"SENTARA VIRGINIA BEACH GENERAL","VIRGINIA BEACH","VA","23454","3",3,98,0.38,0.92,0,0.01,"N",0,0,0,1.3,0,NA,NA,13.93,NA,NA,NA,84.6,NA,78,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"490057",2018,"SENTARA VIRGINIA BEACH GENERAL","VIRGINIA BEACH","VA","23454","3",3,109,0.38,0.9,0,0.04,"N",0,0,0,1.24,NA,0,NA,NA,0,0,69.79,NA,100,NA,0.89,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"490060",2016,"CLINCH VALLEY MEDICAL CENTER","RICHLANDS","VA","24641","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490060",2017,"CLINCH VALLEY MEDICAL CENTER","RICHLANDS","VA","24641","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490066",2016,"SENTARA WILLIAMSBURG REGIONAL","WILLIAMSBURG","VA","23188","3",3,56,0.49,0.92,0,0.05,"N",0,0,0,1.32,0,NA,NA,12.94,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"490066",2017,"SENTARA WILLIAMSBURG REGIONAL","WILLIAMSBURG","VA","23188","3",3,76,0.46,0.92,0,0.1,"N",0,0,0,1.24,0,NA,NA,13.04,NA,NA,NA,91.3,NA,100,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"490066",2018,"SENTARA WILLIAMSBURG REGIONAL","WILLIAMSBURG","VA","23188","3",3,69,0.43,0.9,0,0.08,"N",0,0,0,1.24,NA,0,NA,NA,0,NA,69.35,NA,100,NA,0.86,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1
"490075",2016,"DANVILLE REGIONAL MEDICAL CTR","DANVILLE","VA","24541","3",3,138,0.52,0.78,1,0.08,"P",0,0,0,1.24,1.8,NA,NA,13.82,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"490075",2017,"DANVILLE REGIONAL MEDICAL CTR","DANVILLE","VA","24541","3",3,154,0.49,0.76,1,0.19,"P",0,0,0,1.3,0,NA,NA,12.82,NA,NA,NA,95.2,NA,79,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"490075",2018,"DANVILLE REGIONAL MEDICAL CTR","DANVILLE","VA","24541","3",3,102,0.54,0.76,1,0.11,"P",0,0,0,1.18,NA,0.6,NA,NA,0,NA,65.05,NA,100,NA,0.95,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0
"490112",2016,"CJW INPATIENT REHAB","RICHMOND","VA","23235","3",3,434,0.19,0.96,0,0.07,"P",0,0,0,1.21,1.4,NA,NA,12.93,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"490112",2017,"CJW MEDICAL CENTER","RICHMOND","VA","23235","3",3,511,0.19,0.96,0,0.08,"P",0,0,0,1.2,0.6,NA,0.29,13.47,NA,0,NA,98.5,NA,43,NA,"No Different than the National Benchmark","No Different than the National Rate","Better than the National Benchmark",NA,0,0,1,NA
"490112",2018,"CJW MEDICAL CENTER","RICHMOND","VA","23235","3",3,545,0.22,0.93,0,0.1,"P",0,0,0,1.19,NA,0,0.98,NA,0.2,0.38,65.89,NA,99.8,NA,0.97,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Better than the National Rate",0,NA,0,1
"490118",2016,"HENRICO DOCTORS HOSPITAL PARHA","RICHMOND","VA","23294","3",3,185,0.35,0.96,0,0.15,"P",0,0,0,0.99,0.6,NA,NA,14.42,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"490118",2017,"HDH-PARHAM CAMPUS","RICHMOND","VA","23294","3",3,465,0.27,0.96,0,0.07,"P",0,0,0,1.15,1,NA,0.58,13.63,NA,3.02,NA,96.5,NA,94,NA,"No Different than the National Benchmark","Worse than the National Rate","Worse than the National Benchmark",NA,0,0,0,NA
"490118",2018,"HDH-PARHAM CAMPUS","RICHMOND","VA","23294","3",3,450,0.22,0.93,0,0.06,"P",0,0,0,1.23,NA,1.6,0.61,NA,0,0.78,61.59,NA,100,NA,1.07,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Worse than the National Rate",0,NA,0,0
"490122",2016,"INOVA REHAB CENTER@INOVA MOUNT VERNON HOSPITAL","ALEXANDRIA","VA","22306","3",3,786,0.51,1.04,0,0.11,"N",0,0,0,1.2,0.9,NA,NA,14.05,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"490122",2017,"INOVA REHAB CENTER@INOVA MOUNT VERNON HOSPITAL","ALEXANDRIA","VA","22306","3",3,930,0.53,1.04,0,0.09,"N",0,0,0,1.2,0.5,NA,1.49,14.28,NA,0.95,NA,88.1,NA,95,NA,"No Different than the National Benchmark","Worse than the National Rate","No Different than the National Benchmark",NA,0,0,0,NA
"490122",2018,"INOVA REHAB CENTER@INOVA MOUNT VERNON HOSPITAL","ALEXANDRIA","VA","22306","3",3,976,0.57,1.03,0,0.09,"N",0,0,0,1.21,NA,0.7,0.38,NA,0.1,0.22,62.94,NA,100,NA,0.97,"No Different than the National Benchmark",NA,"Better than the National Benchmark","Worse than the National Rate",0,NA,1,0
"493025",2016,"SHELTERING ARMS HOSPITAL","MECHANICSVILLE","VA","23116","3",3,604,0.73,0.96,0,0.06,"N",0,0,1,1.3,0.5,NA,NA,12.92,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"493025",2017,"SHELTERING ARMS HOSPITAL","MECHANICSVILLE","VA","23116","3",3,565,0.66,0.96,0,0.06,"N",0,0,1,1.27,0.2,NA,0.5,13.3,NA,1.69,NA,98.3,NA,88,NA,"No Different than the National Benchmark","No Different than the National Rate","No Different than the National Benchmark",NA,0,0,0,NA
"493025",2018,"SHELTERING ARMS HOSPITAL","MECHANICSVILLE","VA","23116","3",3,559,0.57,0.93,0,0.08,"N",0,0,1,1.31,NA,0.2,0.41,NA,0.4,1.22,66.42,NA,100,NA,1.03,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Better than the National Rate",0,NA,0,1
"493027",2016,"RIVERSIDE REHABILITATION INSTITUTE","NEWPORT NEWS","VA","23607","3",3,450,0.38,0.92,0,0.16,"N",0.03,1,1,1.28,0.4,NA,NA,14.32,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"493027",2017,"RIVERSIDE REHABILITATION INSTITUTE","NEWPORT NEWS","VA","23607","3",3,403,0.4,0.92,0,0.16,"N",0.03,1,1,1.23,0.5,NA,0,13.21,NA,1.33,NA,100,NA,95,NA,"No Different than the National Benchmark","No Different than the National Rate","No Different than the National Benchmark",NA,0,0,0,NA
"493027",2018,"RIVERSIDE REHABILITATION INSTITUTE","NEWPORT NEWS","VA","23607","3",3,454,0.42,0.9,0,0.17,"N",0.03,1,1,1.28,NA,0.5,0.63,NA,0.2,0.88,64.39,NA,100,NA,1.01,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Worse than the National Rate",0,NA,0,0
"493028",2016,"HEALTHSOUTH REHABILITATION HOSPITAL OF VIRGINIA","RICHMOND","VA","23226","3",3,504,0.54,0.96,0,0.12,"P",0,0,1,1.25,0.7,NA,NA,13.59,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"493028",2017,"HEALTHSOUTH REHABILITATION HOSPITAL OF VIRGINIA","RICHMOND","VA","23226","3",3,492,0.59,0.96,0,0.16,"P",0,0,1,1.15,0.1,NA,NA,13.21,NA,1.18,NA,78.8,NA,80,NA,NA,"No Different than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"493028",2018,"HEALTHSOUTH REHABILITATION HOSPITAL OF VIRGINIA","RICHMOND","VA","23226","3",3,558,0.63,0.93,0,0.11,"P",0,0,1,1.22,NA,0.6,NA,NA,0.3,1.51,67.7,NA,99.5,NA,1,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"493029",2016,"UNIVERSITY OF VIRGINIA - HEALTHSOUTH, LLC","CHARLOTTESVILLE","VA","22903","3",3,876,0.48,0.91,0,0.1,"P",0,0,1,1.19,0.6,NA,NA,11.9,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"493029",2017,"UNIVERSITY OF VIRGINIA - HEALTHSOUTH, LLC","CHARLOTTESVILLE","VA","22903","3",3,921,0.48,0.95,0,0.11,"P",0,0,1,1.13,0.2,NA,NA,11.41,NA,0.66,NA,80.4,NA,93,NA,NA,"Better than the National Rate","No Different than the National Benchmark",NA,NA,1,0,NA
